URL,name,title,owner_org,public_site,Owner ,notes,location,region,latitude,longitude,site_type,status,Unnamed: 13,Unnamed: 14,Unnamed: 15,ckan_version,extensions,contact_email,tag_string,language,num_datasets,num_organizations,num_groups,is_featured,topic_id,description,api_title,primary_language,detailed_description,meta_title,meta_description,og_title,og_description,first_paragraph,h1_text,extraction_status
https://datenregister.berlin.de,datenregisterberlinde,Datenregister Berlin,Berlin Government,closed,Local government,,,DE,dataset,,Open data portal,active,,,,,,,"government,has_api",DE,2660,55,25,,,,,,,Anmeldung - Datenregister Berlin,,,,"Kein Problem, nutzen Sie unser Formular um Ihr Passwort zurückzusetzen.",Anmeldung,success
https://daten.rlp.de,datenrlpde,Über Open Data Plattform Rheinland-Pfalz,Government of Rheinland-Pfalz,open,Regional government,,,DE,dataset,,Open data portal,active,,,,,,,has_api,DE,0,0,0,,,,,,,Offene-Daten-Plattform - Transparenz- und OpenData-Plattform RLP,,,,WindkraftanlagenWirtschaft und FinanzenSteuernLiegenschaftskarte,Die Offene-Daten-Plattform des Landes Rheinland-Pfalz,success
https://govdata.de,govdatade,Das Datenportal für Deutschland Open Government,FITKO (Föderale IT-Kooperation),open,Central government,,,DE,dataset,,Open data portal,active,,,,,,,"government,has_api",DE,0,0,0,,,,,,,GovData - Das Datenportal für Deutschland,"Auf GovData, dem Datenportal für Deutschland sind Daten aller Verwaltungsebenen zentral zugänglich.",GovData - Das Datenportal für Deutschland,"Auf GovData, dem Datenportal für Deutschland sind Daten aller Verwaltungsebenen zentral zugänglich.",Auch am letzten Tag der #SCCON gibt es wieder Vorträge rund um #OpenData. Der letzte Vortrag schließt mit einer offenen API zum neuen Rechtsinformationssystem. #OffeneDaten #OGD @FITKOfoederal,Das Datenportal für Deutschland,success
https://offenedaten.frankfurt.de,offenedatenfrankfurtde,Offene Daten Portal der Stadt Frankfurt/Main,Stadt Frankfurt/Main,open,Local government,,,DE,dataset,,Open data portal,active,,,,,,,"government,has_api",DE,0,0,0,,,,,,,Offene Daten  {{pageinfo}},,,,,,success
https://www.opendata-hro.de,wwwopendatahrode,OpenData.HRO,Universitätsstadt Rostock,open,Academy,,,DE,dataset,,Open data portal,active,,,,2.9.5,"datastore, datatables_view, dcat, dcat_json_interface, geojson_view, harvest, hro_dcatapde, hro_theme, resource_proxy, spatial_metadata, spatial_query, stats",,has_api,DE,279,6,14,,,OpenData.HRO,OpenData.HRO,de,,Willkommen - OpenData.HRO,,,,"Die Hanse- und Universitätsstadt Rostock sammelt und pflegt eine Vielzahl von Daten. Diese Daten bergen enormes Potenzial für Innovationen, sofern sie als offene Daten für jedermann frei zugänglich gemacht werden und sie für jegliche Zwecke weiterverwendet und -verbreitet werden können – insbesondere auch für kommerzielle Zwecke. Das vorliegende Portal dient als zentrale Plattform zur Veröffentlichung offener Daten der Hanse- und Universitätsstadt Rostock.",Willkommen bei OpenData.HRO!,success
https://data.kk.dk,datakkdk,Copenhagen Data,,open,Local government,,,DK,dataset,,Open data portal,uncertain,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,connection_error
https://dataportal.geofyn.dk,dataportalgeofyndk,Geo Fyn,,open,Government,,,DK,dataset,,Open data portal,active,,,,,,,"government,has_api",DA,0,0,0,,,,,,,,,,,,,http_error_404
https://datasets.catalogue.data.gov.dk,datasetscataloguedatagovdk,Digitaliseringsstyrelsen,,open,Central government,,,DK,dataset,,Open data portal,uncertain,,,,,,,"government,has_api",DA,0,0,0,,,,,,,,,,,,,http_error_404
https://datos.gob.do,datosgobdo,Datos Abiertos Dominicana,Government of Dominicana,open,Central government,,,DO,dataset,,Open data portal,active,,,,2.11.3,"activity, datosgobdo_theme",,"government,has_api",ES,1014,264,12,,,,Portal de Datos Abiertos de la RD,es,,Portal de Datos Abiertos del Gobierno,,,,Esta es una web oficial del Gobierno de la República Dominicana,Portal Nacional de Datos Abiertos de la República Dominicana,success
https://catalogo.datosabiertos.gob.ec,catalogodatosabiertosgobec,Datos Abiertos Ecuador,Gobierno del Ecuador,open,Central government,,,EC,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,,,,,,,http_error_403
https://datosabiertos.gob.ec,datosabiertosgobec,datosabiertos.gob.ec,,open,Central government,,,EC,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,,,,,,,http_error_403
http://op.espoch.edu.ec,opespocheduec,Escuela Superior Politécnica de Chimborazo open data,Escuela Superior Politécnica de Chimborazo,open,Academy,,,EC,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,,,,,,,timeout
https://sil.eloro.gob.ec,silelorogobec,Sistema de Información Local Gobierno Autónomo Descentralizado Provincial de El Oro,Gobierno Autónomo Descentralizado Provincial de El Oro,open,Regional government,,,EC,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,Sistema de Información Local |,,,,Navegue por los diferentes recursos disponibles en este repositorio realizando búsquedas por palabras clave,Sistema de Información Local,success
http://sil.loja.gob.ec,sillojagobec,Sistema de Información Local Municipal de Loja,Municipal de Loja,open,Local government,,,EC,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,Sistema de Información Local |,,,,Navegue por los diferentes recursos disponibles en este repositorio realizando búsquedas por palabras clave,Sistema de Información Local,success
http://datosabiertos.fuengirola.es,datosabiertosfuengirolaes,Portal datos abiertos el Ayuntamiento de Fuengirola,El Ayuntamiento de Fuengirola,open,Local government,,,ES,dataset,,Open data portal,active,,,,,,,has_api,ES,0,0,0,,,,,,,,,,,,,timeout
http://datosabiertos.laspalmasgc.es,datosabiertoslaspalmasgces,Portal de Datos Abiertos Las Palmas de Gran Canaria,Las Palmas de Gran Canaria,open,Local government,,,ES,dataset,,Open data portal,active,,,,,,,government,ES,0,0,0,,,,,,,,,,,,,http_error_503
http://datosabiertos.navarra.es,datosabiertosnavarraes,Datos Abiertos Navarra,Gobierno Abierto de Navarra,open,Regional government,,,ES,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,,,,,,,timeout
https://datosabiertos.rivasciudad.es,datosabiertosrivasciudades,Ayuntamiento de Rivas Vaciamadrid - Portal de Datos Abiertos,Ayuntamiento de Rivas Vaciamadrid,open,Local government,,,ES,dataset,,Open data portal,active,,,,,"stats, text_view, image_view, recline_view, datastore, resource_proxy, recline_graph_view, recline_grid_view, recline_map_view, webpage_view, scheming_datasets, harvest, ckan_harvester, structured_data, spatial_metadata, spatial_query, geo_view, multilingual_dataset, multilingual_group, multilingual_tag, csw_harvester, scheming_groups, scheming_organizations, rivas, xloader, linechart, barchart, piechart, dashboard_preview",,has_api,ES,7,1,13,,,Portal de Datos Abiertos de RIVAS,RIVAS,es,,Bienvenida - RIVAS,,,,,,success
http://datosabiertos.sevilla.org,datosabiertossevillaorg,Datos Abiertos Sevilla,Ayuntamiento de Sevilla,open,Local government,,,ES,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,,,,,,,connection_error
https://datos.aytolalaguna.es,datosaytolalagunaes,OpenData San Cristóbal de La Laguna,Ayntamiento San Cristóbal de La Laguna,open,Local government,,,ES,dataset,,Open data portal,deprecated,,,,,,,has_api,ES,0,0,0,,,,,,,Ayuntamiento de San Cristóbal de La Laguna,Portal web del Ayuntamiento de San Cristóbal de La Laguna,Ayuntamiento de San Cristóbal de La Laguna,Portal web del Ayuntamiento de San Cristóbal de La Laguna,"Sólo introduce los términos de búsqueda y pulsa ""Enter""",Ayuntamiento de San Cristóbal de La Laguna,success
http://datos.canarias.es,datoscanariases,Datos Abiertos de Canarias,Gobierno de Canarias,open,Regional government,,,ES,dataset,,Open data portal,active,,,,,,,"government,has_api",ES,0,0,0,,,,,,,Canarias Datos Abiertos – Todos los datos abiertos generados en Canarias,,,,"Punto de encuentro para la publicación de datos del sector público canario en formatos abiertos, gratuitos y reutilizables",Datos Abiertos de Canarias,success
https://datos.icane.es,datosicanees,atálogo de Información Estadística Pública de la Comunidad Autónoma de Cantabria,Comunidad Autónoma de Cantabria,open,Regional government,,,ES,dataset,,Open data portal,active,,,,2.11.3,"image_view, text_view, datatables_view, datastore, datapusher, envvars, dcat, federgob",,has_api,ES,255,1,14,,,,Portal Open Data ICANE,es,,Bienvenida - Portal Open Data ICANE,,,,"datos.icane.es es el portal de carácter regional que organiza el Catálogo de Información Estadística Pública de la Comunidad Autónoma de Cantabria.
Información sobre reutilización",,success
https://datos.santander.es,datossantanderes,Datos Abiertos Santander,Santander,open,Local government,,,ES,dataset,,Open data portal,active,,,,,,,has_api,EN,0,0,0,,,,,,,Datos Abiertos Santander |,,,,Acceda a toda la documentación disponible sobre el Plan General de Santander,Datos Abiertos Santander,success
https://opendata-ajuntament.barcelona.cat,opendataajuntamentbarcelonacat,Open Data Barcelona,Ajuntament de Barcelona,open,Local government,,,ES,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,http_error_403
https://opendata.alcoi.org,opendataalcoiorg,Datos abiertos e información interesante de Alcoy,Ayntamient d Alcoi,open,Local government,,,ES,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Alcoi Open Data | Portal de datos abiertos de Alcoy,,,,© 2018-2023 Ajuntament d'Alcoi  Contacto | Aviso legal,Datos abiertos e información interesante de Alcoy,success
http://opendata.ayto-caceres.es,opendataaytocacereses,OpenData Cáceres,Ayto Caceres,open,Local government,,,ES,dataset,,Open data portal,active,,,,2.7.4,"stats, text_view, image_view, opendatacc, recline_view, resource_proxy, geojson_view, dcat, federgob",,"has_api,government",EN,131,2,0,,,,OpenData Cáceres,en,,Inicio - OpenData Cáceres,,,,"Los datos abiertos son datos que pueden ser utilizados y reutilizados libremente, sin estar sujetos a derechos de autor, en formato no propietario y procesables por máquinas (correctamente estructurados). Existiendo 5 niveles de reutilización, el portal se caracteriza por ofrecer los conjuntos de datos en Open Linked Data, con el máximo nivel de reutilización de estrellas, recomendado por el W3C.",Últimos datos,success
https://www.juntadeandalucia.es/datosabiertos/portal,wwwjuntadeandaluciaes,Datos Abiertos Junta de Andalucia,Junta de Andalucia,open,Regional government,,,ES,dataset,,Open data portal,active,,,,2.10.1,"envvars, activity, stats, text_view, image_view, recline_view, recline_map_view, recline_grid_view, recline_graph_view, datastore, datapusher, resource_proxy, harvest, ckan_harvester, dcat, dcat_json_interface, dcat_rdf_harvester, structured_data, federator_view, jda, openapi_view, geo_view",,has_api,ES,812,100,0,,,,Portal de datos abiertos,es,,Portada inicial | Portal de datos abiertos,,,,El proyecto EDINT moviliza casi 13 millones de euros para 12 entidades locales que crearán Centros de Excelencia y Oficinas del Dato,Catálogo de datos,success
https://catalogue.nextgeoss.eu,cataloguenextgeosseu,NextGeoss Data Catalogue,NextGEOSS,open,Academy,,,EU,dataset,,Open data portal,uncertain,,,,,,,has_api,EN,0,0,0,,,,,,,NextGEOSS DataHub,,,,,,success
https://ckan.pearlpv-cost.eu,ckanpearlpvcosteu,Pearl PV CKAN Repository,Performance and Reliability of Photovoltaic Systems. Evaluations of Large-Scale Monitoring Data,open,Academy,,,EU,dataset,,Open data portal,active,,,,2.8.3,"stats, text_view, image_view, recline_view, pdf_view, datastore, datapusher, scheming_datasets, pearlpv_theme, spatial_metadata, spatial_query",,has_api,EN,4,8,1,,,,Pearl PV CKAN Repository,en,,Welcome - Pearl PV CKAN Repository,,,,"This website is currently in development.
For details contact Fjodor van Slooten",Welcome to the Pearl PV CKAN Repository,success
https://data.edincubator.eu,dataedincubatoreu,EDI Data Catalogue,European Data Incubator,open,Academy,,,EU,dataset,,Open data portal,active,,,,,,,has_api,EN,0,0,0,,,,,,,,,,,,,http_error_502
https://data.anaee.eu,dataanaeeeu,Analysis and experimentation on ecosystems data portal,Analysis and experimentation on ecosystems EU Project,open,Academy,,,EU,dataset,,Scientific data repository,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,connection_error
https://avoindata.fi,avoindatafi,Avoindata.fi,Verkkopalvelun kehittämisestä vastaa,open,Central government,,,FI,dataset,,Open data portal,active,,,,,,,"government,has_api",FI,0,0,0,,,,,,,avoindata.fi,"Suomi.fi Open Data is Finland’s open data catalogue. The portal gathers all open data published in Finland in a single service. Come, use it, or publish via us!",,,,Suomen kaikki avoin data yhdestä paikasta,success
https://data.fingrid.fi,datafingridfi,Fingridin avoin data,Fingrid,open,Central government,,,FI,dataset,,Open data portal,active,,,,,,,"government,has_api",FI,0,0,0,,,,,,,Fingrid Avoin Data,,,,Fingrid edistää sähkömarkkinoiden toimintaa tarjoamalla keräämiään tietoja avoimesti kansalaisten ja yhteiskunnan eri toimijoiden käyttöön.,Avointa dataa sähkömarkkinoista ja voimajärjestelmästä,success
https://data.tampere.fi,datatamperefi,Tampereen kaupungin dataportaali,Tampere,open,Local government,,,FI,dataset,,Open data portal,active,,,,,,,"government,has_api",FI,0,0,0,,,,,,,Tampere Region Infoshare - Tampereen kaupungin dataportaali,,Tampere Region Infoshare - Tampereen kaupungin dataportaali,,,Tampereen kaupungin dataportaali,success
https://hri.fi,hrifi,Helsinki Region Infoshare,Helsinki Region,open,Local government,,,FI,dataset,,Open data portal,active,,,,,,,"government,has_api",FI,0,0,0,,,,,,,Helsinki Region Infoshare - Avoimen datan palvelu,,Helsinki Region Infoshare - Avoimen datan palvelu,,,Avoimen datan palvelu,success
https://data.agglo-royan.fr,dataaggloroyanfr,Open Data CARA,,open,Community,,,FR,dataset,,Open data portal,active,,,,2.10.5,"stats, text_view, image_view, recline_grid_view, recline_graph_view, pdf_view, dcat, dcat_rdf_harvester, dcat_json_harvester, dcat_json_interface, datastore, datapusher, harvest, ckan_harvester, themeCara, activity, oidc_pkce",,has_api,FR,10,2,7,,,,Open Data CARA,fr,,Bienvenue - Open Data CARA,,,,"La Communauté d'agglomération Royan Atlantique est une structure intercommunale française, située dans le département...",,success
https://data.agriculturelittorale.fr,dataagriculturelittoralefr,data.agriculturelittorale.fr,,open,Academy,,,FR,dataset,,Open data portal,active,,,,,,,has_api,EN,0,0,0,,,,,,,Bienvenue - data.agriculturelittorale.fr,,,,"Des corpus variés de données de recherche abordant les relations en agriculture et littoral. Il s’agit de données de nature qualitative, quantitative ou spatialisée. Elles sont issues de différents projets de recherche relevant de sciences humaines et sociales, des sciences de l'environnement et des sciences agronomiques. Visitez cette page pour en savoir plus sur les différents types de données diffusées dans le catalogue.",,success
https://nosdonnees.fr,nosdonneesfr,NosDonnées.fr,,open,Civil society,,,FR,dataset,,Open data portal,deprecated,,,,,,,has_api,FR,0,0,0,,,,,,,,,,,"Faute de motivation bénévole suffisante, nous avons du fermer ce service.",Service fermé,success
https://opendata.abbeville.fr,opendataabbevillefr,ODAF - OpenData.Abbeville.Fr,City of Abbeville,open,Local government,,,FR,dataset,,Open data portal,active,,,,,,,"government,has_api",FR,0,0,0,,,,,,,,,,,,,connection_error
https://opendata.adico.fr,opendataadicofr,Une plateforme. Open data. Pour vous.,Adico,open,Business,,,FR,dataset,,Open data portal,active,,,,,,,has_api,FR,0,0,0,,,,,,,,,,,,,connection_error
https://opendata.hautsdefrance.fr,opendatahautsdefrancefr,OPEN DATA Hauts-de-France,Région Hauts-de-France,open,Regional government,,,FR,dataset,,Open data portal,uncertain,,,,,,,"government,has_api",FR,0,0,0,,,,,,,Datahub,,,,,,success
https://opendata.ozwillo.com,opendataozwillocom,Ozwillo - Open Data,,open,Business,,,FR,dataset,,Open data portal,active,,,,,,,has_api,FR,0,0,0,,,,,,,,,,,,,connection_error
https://trouver.datasud.fr,trouverdatasudfr,DATA SUD,Region Sud,open,Regional government,,,FR,dataset,,Open data portal,active,,,,,,,"government,has_api",FR,0,0,0,,,,,,,,,,,,,connection_error
https://www.geo2france.fr,wwwgeo2francefr,Data Hauts-de-France,,open,Community,,,FR,dataset,,Open data portal,deprecated,,,,,,,has_api,FR,0,0,0,,,,,,,Géo2France - Public site,"Découvrez géo2france, la plateforme régionale de données dans les Hauts-de-France",Géo2France : La communauté des acteurs de la données dans les Hauts-de-France,"Découvrez géo2france, la plateforme régionale de données dans les Hauts-de-France",,,success
https://www.pigma.org,wwwpigmaorg,Data Nouvelle-Aquitaine,,open,Regional government,,,FR,dataset,,Open data portal,deprecated,,,,,,,"government,has_api",FR,0,0,0,,,,,,,Accueil,,Accueil,,PLATEFORME D’ÉCHANGE DE DONNÉES EN NOUVELLE-AQUITAINE,"PIGMA

PLATEFORME D’ÉCHANGE DE DONNÉES EN NOUVELLE-AQUITAINE",success
https://ckan.cabi.org,ckancabiorg,CABI Data Repository,CABI,open,Academy,,,GB,dataset,,Open data portal,active,,,,,,,has_api,EN,0,0,0,,,,,,,Redirecting you to the portal,,,,,,success
https://ckan.publishing.service.gov.uk,ckanpublishingservicegovuk,Data.gov.uk CKAN data portal,Government of United Kingdom,open,Central government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,56454,1475,0,,,,,,,Welcome - data.gov.uk,,,,"If you already have an account, sign in to publish a new dataset or update an existing one.",Publish and update data for your organisation,success
https://data.gov.uk,datagovuk,UK Open data portal,Government of United Kingdom,open,Central government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,56454,1475,0,,,,,,,Find open data - data.gov.uk,,,,We use cookies to collect information about how you use data.gov.uk. We use this information to make the website work as well as possible.,Find open data,success
http://dartportal.leeds.ac.uk,dartportalleedsacuk,The Detection of Archaeological Residues using Remote-sensing Techniques (DART) data portal,University of Leeds,open,Academy,,,GB,dataset,,Open data portal,active,,,,,,,has_api,EN,0,0,0,,,,,,,,,,,,,connection_error
https://data.barrowbc.gov.uk,databarrowbcgovuk,Barrow Borough Council Data Portal,Barrow Borough Council,open,Local government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,timeout
https://www.cityobservatory.birmingham.gov.uk,cityobservatorybirminghamgovuk,Birmingham City Observatory,Birmingham City,open,Local government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Homepage — Birmingham City Observatory,"Discover Birmingham's rich heritage and vibrant future at the Birmingham City Observatory. Explore interactive maps, historical data, and current urban projects, offering insights into the city's development and transformation. Perfect for researchers, planners, and curious residents.",,,,,success
https://data.bris.ac.uk/data/,databrisacuk,University of Bristol. Research Data Repository,University of Bristol,open,Academy,,,GB,dataset,,Open data portal,active,,,,2.7.5,"stats, text_view, image_view, recline_view, databris_ui",,has_api,EN,74069,6,6,,,,data.bris,en_GB,,Welcome - data.bris,,,,"The University of Bristol’s mission is to pursue and share knowledge and understanding,
            both for their own sake and to help individuals and society fulfil their potential.
            The University is research-intensive, supporting both individual scholarship and
            interdisciplinary or thematic research of the highest quality. The Research Data
            Repository offers a means for Bristol’s researchers to share research data openly,
            with the world.",,success
https://data.england.nhs.uk,dataenglandnhsuk,NHS England Data Catalogue,National health service of England,open,Regional government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,NHS England Data Dashboard,NHS England data dashboard provides a summary of provider performance across key statistics and is part of our commitment to becoming a far more transparent system.,,,This data tool provides a summary of provider performance across key statistics and is part of our commitment to becoming a far more transparent system.,NHS England Data Dashboard,success
https://data.glasgow.gov.uk,dataglasgowgovuk,Open Data Glasgow,City of Glasgow,open,Local government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Glasgow Open Data Hub,Create your own initiative by combining existing applications with a custom site. Use this initiative to form teams around a problem and invite your community to participate.,Glasgow Open Data Hub,Create your own initiative by combining existing applications with a custom site. Use this initiative to form teams around a problem and invite your community to participate.,,,success
https://data.london.gov.uk,datalondongovuk,London Datastore,City of London,open,Local government,,,GB,dataset,,Open data portal,uncertain,,,,datapress,datapress,admin@datapress.com,"government,has_api",EN,1269,0,0,,,,London Datastore,,,,,,,,,http_error_403
https://dataworks.calderdale.gov.uk,dataworkscalderdalegovuk,Calderdale Data Works,Calderdale Council,open,Local government,,,GB,dataset,,Open data portal,active,,,,datapress,datapress,admin@datapress.com,"government,has_api",EN,262,0,0,,,,Calderdale Data Works,,,,,,,,,http_error_403
https://leedsdatamill.org,leedsdatamillorg,Data Mill North,Leeds City Council,open,Local government,,,GB,dataset,,Open data portal,active,,,,datapress,datapress,admin@datapress.com,has_api,EN,644,0,0,,,,Data Mill North,,,,,,,,,http_error_403
https://publications.aberdeenshire.gov.uk,publicationsaberdeenshiregovuk,Publications - Aberdeenshire Council,Aberdeenshire Council,open,Local government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Publications - Aberdeenshire Council,,,,,Publications,success
http://116.203.208.239,sthelenadataportal,Government of St. Helena data portal,Government of St. Helena,open,Local government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,connection_error
https://www.opendatani.gov.uk,wwwopendatanigovuk,Open Data NI,Digital NI,open,Central government,,,GB,dataset,,Open data portal,deprecated,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Open Data Northern Ireland,Welcome to the Open Data Portal for Northern Ireland - This Open Data portal has been created to facilitate easy access to Northern Ireland public sector data for both reuse and redistribution,Open Data Northern Ireland,Thousands of datasets with guaranteed updates.,Transparency and innovation through the publication of government and public sector datasets,OPEN DATA NI,success
https://data.aberdeencity.gov.uk,dataaberdeencitygovuk,Open Data Aberdeen,,open,Local government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,connection_error
https://data.pkc.gov.uk,datapkcgovuk,Perth and Kinross - Open Data,Perth and Kinross,open,Local government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Open Data,"This is the platform for exploring and downloading open data relating to the Perth and Kinross Council area. The open data is provided under the Open Government Licence for public sector information,",Open Data,"This is the platform for exploring and downloading open data relating to the Perth and Kinross Council area. The open data is provided under the Open Government Licence for public sector information,",,,success
https://find.researchdata.scot,findresearchdatascot,Research Data Scotland data catalog,Research Data Scotland,open,Academy,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Metadata catalogue | Research Data Scotland,"Search and discover public sector datasets about people, places and businesses to request access for research.",Metadata catalogue | Research Data Scotland,"Search and discover public sector datasets about people, places and businesses to request access for research.",Introducing our streamlined end-to-end platform for researchers accessing secure data,Metadata catalogue,success
https://opendata.angus.gov.uk,opendataangusgovuk,Angus Open Data Hub,Angus Council,open,Local government,,,GB,dataset,,Open data portal,active,,,,2.10.8,"activity, datastore, xloader, resource_proxy, geo_view, geojson_view, datatables_view, pdf_view, text_view, image_view",,"government,has_api",EN,34,5,0,,,,Angus Council Open Data,en,,Welcome - Angus Council Open Data,,,,"Angus Council, Angus Health and Social Care Partnership, Angus Community Planning Partnership and ANGUSalive are committed to providing open data for use and reuse.",,success
https://dataportal.gov.tc,dataportalgovtc,Turks and Caicos Data Portal,,open,Central government,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,,,,,,,http_error_502
https://opendata.datahub.io,opendatadatahubio,Datopian Open Data,Datopian,open,Business,,,GB,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Open Data Portal Demo,Open Data Portal Demo,,,"The severity of the current SARS-CoV-2 epidemic is undeniable: since the latest months of 2019, the COVID-19 outbreak is having a significant impact in the world at the macro level, starting its spread from China, then to the Asia-Pacific and then around the rest of the globe.",Find and Share,success
https://geodata.gov.gr,geodatagovgr,GEODATA.gov.gr,IMIS/Athena RC,open,Central government,,,GR,dataset,,Open data portal,active,,,,,,,"government,has_api",EL,0,0,0,,,,,,,,,,,,,http_error_500
http://www.opendatacorfu.gr,opendatacorfu,Open Data Corfu,Municipality of Corfu,open,Local government,,,GR,dataset,,Open data portal,active,,,,,,,"government,has_api",EL,0,0,0,,,,,,,,,,,,,connection_error
https://repository.data.gov.gr,repository.datagovgr,Data.gov.gr,Greece Ministry of digital,open,Central government,,,GR,dataset,,Open data portal,active,,,,,,,"government,has_api",EL,0,0,0,,,,,,,,,,,,,http_error_401
https://datosabiertos.mineduc.gob.gt,datosabiertosmineducgobgt,Portal de Datos Abiertos del Ministerio de Educación de Guatemala,del Ministerio de Educación de Guatemala,open,Central government,,,GT,dataset,,Open data portal,deprecated,,,,,,,"government,has_api",ES,0,0,0,,,,,,,,,,,,,timeout
https://datos.minfin.gob.gt,datosminfingobgt,Datos Abiertos Ministerio de Finanzas Públicas Guatemala,Ministerio de Finanzas Públicas,open,Central government,,,GT,dataset,,Open data portal,uncertain,,,,,,,"government,has_api",ES,0,0,0,,,,,,,,,,,,,http_error_403
https://data.gov.hk,datagovhk,DATA.GOV.HK,"Office of the Government Chief Information Officer, Hong Kong",open,Central government,,,HK,dataset,,Open data portal,uncertain,,,,,,,"government,has_api",EN,0,0,0,,,,,,,主頁 | DATA.GOV.HK,「開放數據平台」由數字政策辦公室統籌，並與各部門及公營/私營機構共同推行，免費發放各種開放數據，供市民大眾遵照「開放數據平台」及有關網站的使用條款及條件作商業及非商業再用。,主頁 | DATA.GOV.HK,「開放數據平台」由數字政策辦公室統籌，並與各部門及公營/私營機構共同推行，免費發放各種開放數據，供市民大眾遵照「開放數據平台」及有關網站的使用條款及條件作商業及非商業再用。,"簡易資訊聚合(""RSS"")是一種可擴展標記語言(""XML"")格式的文件，對特定內容感興趣的用戶只須透過訂閱摘要便能定期獲得更新資訊。訂閱者可以使用任何RSS閱讀器或帶有內置RSS閱讀器的瀏覽器查看所訂閱的資訊。",,success
https://data.gov.hr,datagovhr,Croatia Open Data Portal,Government of the Republic of Croatia,open,Central government,,,HR,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Portal otvorenih podataka,,,,,,success
https://ckan.jombangkab.go.id,ckanjombangkabgoid,Open Data Jombang,Jombang Regency,open,Regional government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",ID,0,0,0,,,,,,,,,,,,,http_error_403
https://data.balikpapan.go.id,databalikpapangoid,Satu Data Balikpapan,Balikpapan City,open,Local government,,,ID,dataset,,Open data portal,active,,,,2.8.3,"stats, text_view, image_view, officedocs_view, recline_view, webpage_view, datastore, spatial_metadata, spatial_query, harvest, ckan_harvester, csw_harvester, waf_harvester, doc_harvester, resource_proxy, geo_view, geojson_view, wmts_view, shp_view, datapusher, ags_fs_view, ags_ms_view, pdf_view, pages, onedataportal, issues, privatedatasets, scheming_datasets, repeating, composite, validation, navigablemap, choroplethmap, linechart, barchart, piechart, basicgrid",admin@data.balikpapan.go.id,"government,has_api",ID,537,39,11,,,,Satu Data Balikpapan,id,,Selamat datang - Satu Data Balikpapan,,,,"Portal Satu Data Kota Balikpapan ditujukan untuk mempermudah publik dalam mengakses data dan informasi mengenai Kota Balikpapan. Data-data yang ditampung dalam sistem ini dapat berupa tabel (.csv, .xlsx), dokumen (.pdf, .docx), presentasi (.pptx) dan data spasial (.shp, .kmz, .tiff).",,success
https://data.cilacapkab.go.id,datacilacapkabgoid,Portal Data Terpadu Kabupaten Cilacap,Cilacap Regency,open,Local government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",ID,0,0,0,,,,,,,,,,,,,http_error_403
https://data.halmaherautarakab.go.id,datahalmaherautarakabgoid,SATUDATA Halmahera Utara,North Halmahera Regency,open,Regional government,,,ID,dataset,,Open data portal,active,,,,,,,"government,has_api",EN,0,0,0,,,,,,,Welcome - SATUDATA,,,,,Satu Data Halmahera Utara,success
